Train accuracy,Test accuracy
87.56159820904487,85.46788567916411
89.95590865036789,88.18761524277812
90.96468596857638,88.67547633681623
91.80283112876585,89.80485556238476
92.48126458904952,89.85479409956976
92.54269216593636,90.00076828518746
90.7353563481988,88.80224339274739
92.55770779584203,90.12369391518132
93.26344240140874,91.24154886293792
92.9330985434839,90.82283343577136
93.1788088510313,90.89966195451751
93.1474125339558,90.65765212046712
93.70845106952237,91.56038721573448
93.55010442688071,90.43484941610326
92.57818365480432,89.96619545175169
93.47366122008819,91.48355869698833
91.43426566744475,88.64090350338046
93.57467545763545,91.07636754763368
93.6442933781072,91.20697602950216
92.91125762725747,90.5500921942225
93.9418758616924,91.01106330669944
93.89682897197538,91.41441303011678
94.00057332405095,91.77934849416103
93.47093110555988,91.12246465888137
93.5132478807486,91.2261831591887
