Train accuracy,Test accuracy
39.84056131154702,54.01429010448678
50.49619831551934,68.35049170251997
57.35015083882769,70.65534726490473
64.13448544166428,74.78103872157345
65.28386365808046,73.80147510755992
70.0492785672359,79.06422864167179
73.46874701393723,81.18469575906576
75.21192514025964,81.53042409342348
75.28973340431631,82.00291948371235
74.87202588148573,80.9081130915796
78.04032379158306,84.0081438229871
77.80826405667717,84.04655808236018
76.89094557516688,83.02858020897357
79.24566935582948,84.97234173325138
80.02648211092455,85.77519975414874
80.08381451601895,84.82636754763368
80.5711399593213,86.03641671788569
79.21154292422567,84.60740626920713
79.37261968139563,84.79947756607253
80.65167833790628,86.46665642286416
80.68307465498178,85.89428395820529
80.51244249696275,85.2258758451137
82.01946571658681,87.06207744314689
81.79832643979415,86.60494775660726
81.37242857337866,85.5639213275968
81.78740598168093,86.06330669944684
81.90070573460557,86.53964351567302
81.80788184064322,87.02750460971113
82.20374844724736,87.27335586969883
82.6542173444176,87.4078057775046
81.96759354054903,86.61263060848187
82.81119892979511,86.98909035033805
79.77531157432054,86.25153657037492
81.97032365507734,87.28103872157345
82.78526284177622,87.33866011063307
83.11560669970105,87.1581130915796
83.02687797753116,86.82390903503381
83.07602003904064,87.97249539028887
83.72442223951295,88.42194222495391
83.68347052158838,88.16456668715428
83.70258132328651,87.26567301782421
83.32446046111635,87.4039643515673
82.98729131687074,86.86616472034419
83.16201864668223,87.450061462815
83.96740243253204,88.05316533497235
83.60702731479586,88.43346650276582
84.02200472309814,87.70743700061463
83.74080292668278,87.49615857406269
82.70062929139877,87.05055316533497
82.9968467177198,87.74969268592501
84.13530447602277,87.79578979717272
84.89018114309896,89.03657037492317
85.17820822583508,88.62937922556853
84.0001638068717,87.97249539028887
84.71272369875916,88.50261216963737
84.62262991932512,88.86754763368162
85.311983837722,89.27473878303627
84.96389423536317,89.22095881991395
84.95297377724995,88.49877074370006
85.21506477196718,88.89443761524278
85.14135167970296,87.7381684081131
83.2029703646068,87.68822987092808
85.47169553762781,89.07498463429626
85.26830200526912,88.99047326367548
85.35020544111825,89.23248309772588
85.63140723753361,89.25937307928703
85.69146975715631,89.33620159803318
84.78643679102338,88.70236631837739
85.41982336159002,89.28242163491088
85.17411305404262,88.31822372464659
85.38433187272206,89.45144437615242
85.35703072743901,88.84834050399509
85.26966706253327,88.72925629993854
85.894863289515,88.62553779963122
85.51674242734482,89.06346035648433
85.33109463942013,88.71004917025199
86.0177184432887,89.65503995082975
85.72286607423182,89.53979717271051
86.02181361508116,89.43223724646589
85.54677368715618,88.91364474492931
85.57680494696753,89.06346035648433
85.3147139522503,88.57944068838353
84.64720095007985,88.59480639213275
85.44575944960891,88.58712354025815
85.8975934040433,89.02888752304855
85.84299111347721,89.04041180086048
85.45531485045798,89.07114320835895
85.45667990772213,88.21834665027659
85.80476951008094,89.13260602335588
85.33928498300504,88.74078057775046
84.72500921413653,88.61017209588199
86.09962187913783,89.62430854333128
86.18971565857187,89.92393976644131
85.85254651432628,89.59357713583282
85.61229643583549,88.77151198524892
86.11054233725105,89.76259987707436
85.84435617074136,89.6819299323909
85.45941002225044,88.6639520590043
85.76245273489224,88.8060848186847
86.51596434470426,89.80101413644745
85.18366845489169,89.14413030116779
86.44225125244004,89.42839582052858
86.13920853979825,89.33236017209589
86.7207229343271,89.98156115550093
86.6087882386666,89.76644130301167
86.72618316338371,90.17363245236632
86.61288341045906,89.68577135832821
86.64564478479872,89.64351567301783
86.34806230121353,90.0238168408113
85.18639856941999,89.22095881991395
86.78215051121394,89.82022126613398
86.88725992055366,90.00460971112477
86.09416165008122,89.63583282114321
86.65110501385533,89.71266133988937
86.79853119838377,89.80101413644745
87.25036515281816,90.02765826674862
86.11054233725105,89.52827289489859
86.85176843168571,90.08527965580824
86.24158783460966,89.75107559926245
86.05594004668495,89.67808850645359
86.79443602659131,89.60894283958206
87.17255688876148,90.26966810079902
86.98827415810094,90.1659496004917
86.58421720791188,89.90857406269207
86.8435780881008,90.09296250768286
86.74529396508184,90.09296250768286
86.34942735847768,89.52827289489859
86.77805533942148,90.01613398893669
86.50504388659104,90.03534111862324
87.01011507432737,89.98156115550093
86.59104249423264,89.65119852489244
86.92684658121408,90.30039950829747
86.55145583357222,89.58589428395821
86.72208799159125,89.98540258143824
87.24490492376155,89.98924400737553
86.94595738291221,90.41564228641671
87.15344608706336,90.14290104486786
86.79170591206301,90.2120467117394
86.3180310414022,89.37077443146896
86.73846867876108,89.2440073755378
86.30028529696821,89.28242163491088
87.12750999904446,89.8740012292563
86.15285911243977,88.92516902274124
86.99782955895,89.88936693300553
86.22657220470398,89.69729563614014
86.79034085479886,89.96619545175169
87.00601990253492,90.41564228641671
86.19517588762848,89.83942839582053
86.08460624923215,89.17870313460357
86.80262637017623,90.10832821143208
87.5151862620637,90.6499692685925
87.11249436913879,90.0238168408113
87.00465484527076,90.38875230485556
85.75426239130732,89.50138291333744
86.46682228319477,89.91241548862938
87.4209973108372,90.38875230485556
87.27630124083706,89.8279041180086
86.9637031273462,90.15826674861708
86.81081671376114,89.60510141364475
87.19576286225207,90.22741241548863
87.44829845612023,90.25430239704978
87.15344608706336,90.14674247080517
86.95687784102543,90.08912108174555
87.38823593649754,90.03918254456055
87.33909387498805,90.37722802704364
87.14798585800675,90.16210817455439
87.05925713583684,90.17747387830363
87.32680835961068,90.43100799016595
86.88589486328952,89.57052858020897
86.99919461621415,89.88552550706822
87.14525574347844,90.28887523048556
87.53702717829013,90.36954517516902
87.50563086121463,90.47326367547633
86.97052841366695,89.56284572833435
87.26265066819553,90.23125384142594
87.27903135536536,90.46558082360173
87.12887505630862,89.92778119237862
87.42509248262965,90.03918254456055
87.50699591847878,90.09296250768286
87.49334534583726,90.80746773202213
85.81978513998662,89.0519360786724
85.90987891942066,89.12492317148126
87.10020885376142,89.80869698832207
86.92275140942162,90.02765826674862
87.15071597253505,89.67040565457899
87.51245614753539,90.13905961893055
87.48378994498819,90.08143822987093
86.85995877527063,90.27350952673632
87.30496744338426,89.95082974800246
86.44088619517589,89.73955132145052
87.35137939036542,90.3541794714198
87.3377288177239,90.32728948985863
87.44010811253533,90.43100799016595
85.72559618876012,89.3438844499078
86.69069167451575,89.52827289489859
87.40052145187491,90.49631223110019
87.19439780498791,90.16979102642901
87.4237274253655,90.08143822987093
