Train accuracy,Test accuracy
39.86786245683006,53.418869084204054
70.07111948346233,78.779963122311
77.86013623271496,83.79686539643515
80.53428341318919,85.78288260602335
82.79891341441774,88.29901659496005
83.6971210942299,88.62553779963122
84.67313703809874,89.23632452366319
85.63413735206191,89.92393976644131
86.39583930545886,90.06223110018439
86.27298415168516,90.03534111862324
87.06744747942176,89.85863552550707
87.8864818379131,91.6679471419791
87.0005596734783,90.7460049170252
87.39096605102584,91.11478180700676
88.86522789631024,91.92148125384142
88.82700629291399,92.17117393976645
88.23320638300777,91.64489858635525
88.9553216757443,90.96496619545175
89.10138280300859,91.69099569760294
89.75934040432996,92.5437922556853
89.46858320706554,92.54763368162261
89.81667280942436,92.45543945912723
90.03508197168871,92.29025814382298
89.31842690800879,92.55147510755992
90.24939596216062,92.82037492317149
90.41047271933057,92.9740319606638
90.91144873527445,93.38506453595575
90.3640607723494,93.03165334972341
90.53742304489673,93.28134603564843
90.97424136942544,93.36969883220651
90.47872558253819,93.06238475722188
91.38648866319942,93.90749846342962
91.3127755709352,93.66164720344192
91.5298196759354,93.13153042409343
91.71410240659596,93.4618930547019
90.99608228565188,93.25445605408727
91.58578702376565,93.72695144437616
91.59534242461471,93.82298709280884
91.3155056854635,93.77688998156115
92.12498464310578,93.80377996312231
92.18777727725679,93.65012292563
91.9557175423509,93.91133988936693
92.30107703018142,93.71542716656423
92.35431426348336,93.66164720344192
92.40209126772868,94.1840811309158
92.29698185838896,93.62707437000614
92.39526598140792,93.8921327596804
92.2642204840493,93.96896127842655
92.61231008640813,94.53749231714812
92.70513398037048,94.22249539028887
93.78079910452243,94.87169637369392
94.01285883942832,95.109864781807
94.10431767612651,94.89090350338046
94.10158756159821,95.059926244622
94.24491857433419,95.04456054087277
94.29406063584368,94.89090350338046
94.30634615122105,95.22510755992624
94.38961464433433,94.9562077443147
94.18622111197564,94.76413644744929
94.44012176310797,94.98693915181315
94.4305663622589,94.69499078057775
94.48380359556083,94.90242778119237
94.67491161254215,94.57974800245852
94.74725964754221,94.97541487400123
94.65580081084401,94.68346650276582
94.69948264329689,94.85633066994468
94.736339189429,94.85633066994468
94.95747846622166,94.99462200368777
94.88649548848574,94.97925629993854
94.83598836971211,94.84096496619546
94.97522421065564,94.96004917025199
94.76364033471204,94.6757836508912
94.96020858074996,94.87169637369392
95.00935064225945,94.85248924400737
95.09807936442934,94.88706207744315
95.06941316188214,94.92163491087892
95.19363337291999,94.96004917025199
95.12811062424069,95.09449907805778
95.12674556697654,94.89090350338046
95.3506149582975,94.73724646588813
95.29328255320311,94.99078057775046
95.2536958925427,94.82175783650891
95.39293173348622,94.8640135218193
95.32331381301445,94.9139520590043
95.43115333688249,94.69114935464044
95.51988205905238,94.59895513214505
95.4366135659391,94.66425937307929
95.29191749593896,94.59511370620774
95.36836070273148,94.82559926244622
95.4079473633919,94.92163491087892
95.52943745990144,94.88322065150584
95.61134089575057,94.85633066994468
95.59496020858074,94.69499078057775
95.7478466221658,94.98309772587585
95.59769032310905,94.61047940995698
95.66867330084497,94.79870928088506
95.66730824358082,94.5759065765212
95.54854826159958,94.54133374308543
95.78743328282621,94.59127228027043
95.70006961792048,94.74877074370006
96.30888515773236,95.0061462814997
96.4822474302797,94.92547633681623
96.5737062669779,94.83712354025815
96.5395798353741,94.89090350338046
96.67745061905347,94.9139520590043
96.65833981735534,94.87553779963122
96.67608556178932,94.88706207744315
96.78938531471395,94.70267363245236
96.86719357877062,94.90626920712968
96.71157705065727,94.80255070682237
96.81532140273285,94.74108789182544
96.81532140273285,94.97157344806392
96.91770069754426,95.09834050399509
96.84944783433664,94.84096496619546
96.87401886509139,94.74492931776275
96.96411264452544,94.67962507682851
96.9368114992424,94.84864781807006
97.08014251197838,94.7679778733866
96.99414390433678,94.73724646588813
97.00096919065754,94.88706207744315
97.10334848546897,94.82175783650891
97.05011125216703,94.94468346650277
97.20845789480869,94.77181929932391
97.08969791282745,94.85633066994468
97.26579029990307,94.92931776275353
97.27534570075214,94.9139520590043
97.18661697858225,94.75645359557468
97.21937835292191,94.44529809465274
97.2398542118842,94.72956361401353
97.27671075801629,94.74108789182544
97.28626615886536,94.70267363245236
97.42140682801643,94.76413644744929
97.35588407933713,94.6220036877689
97.41321648443152,94.5259680393362
97.3968357972617,94.65273509526736
97.35588407933713,94.73724646588813
97.47054888952592,94.84480639213275
97.44051762971456,94.65273509526736
97.44597785877117,94.54133374308543
97.50604037839388,94.56822372464659
97.45689831688439,94.68730792870313
97.40502614084662,94.6757836508912
97.50331026386557,94.79870928088506
97.44051762971456,94.61432083589429
97.54153186726184,94.92931776275353
97.53470658094108,94.79102642901044
97.57156312707318,94.70651505838967
97.58384864245055,94.44145666871543
97.54562703905428,94.72572218807622
97.54972221084674,94.7679778733866
97.9223828439603,94.77950215119853
97.90600215679048,94.92547633681623
97.89917687046972,94.90242778119237
98.00974650886604,94.83328211432084
98.06025362763968,94.77181929932391
98.04114282594155,94.82559926244622
98.17901360962092,94.84096496619546
98.1025704028284,94.77181929932391
98.13806189169635,94.7679778733866
98.10939568914915,94.67962507682851
98.14352212075296,94.89474492931777
98.17355338056431,94.6757836508912
98.21040992669643,94.77566072526122
98.13533177716805,94.77181929932391
98.19812441131906,94.80639213275968
98.15853775065864,94.66425937307929
98.09164994471519,94.6757836508912
98.2882181907531,94.72956361401353
98.21860027028134,94.78334357713584
98.33053496594182,94.83712354025815
98.26091704547005,94.7679778733866
98.26091704547005,94.75645359557468
98.35510599669657,94.81023355869699
98.26637727452666,94.72188076213891
98.34418553858335,94.83712354025815
98.28002784716818,94.78718500307313
98.36466139754563,94.87937922556853
98.36193128301733,94.90242778119237
98.42335885990417,94.84096496619546
98.26774233179081,94.76413644744929
98.42062874537586,94.71419791026429
98.40151794367773,94.61432083589429
98.39878782914943,94.75261216963737
98.36056622575317,94.76413644744929
98.35374093943241,94.67194222495391
98.37012162660224,94.66425937307929
98.33599519499843,94.84864781807006
98.49161172311179,94.79870928088506
98.40288300094188,94.67962507682851
98.39196254282867,94.59895513214505
98.40151794367773,94.73340503995082
98.502532181225,94.83328211432084
98.35647105396072,94.76029502151198
98.52300804018729,94.6757836508912
98.57624527348922,94.70267363245236
98.52710321197975,94.75261216963737
98.49024666584764,94.82559926244622
98.51618275386653,94.63352796558083
98.46977080688535,94.78718500307313
98.52983332650804,94.7679778733866
98.64722825122514,94.7679778733866
98.67316433924402,94.84864781807006
98.76189306141393,94.79870928088506
98.6253873349987,94.73724646588813
98.67043422471572,94.74877074370006
98.75916294688562,94.82944068838353
98.72776662981012,94.72956361401353
98.70319559905538,94.56438229870928
98.69364019820631,94.72572218807622
98.79738455028189,94.7180393362016
98.82059052377247,94.6681007990166
98.78236892037621,94.63736939151813
98.73322685886673,94.65273509526736
98.78919420669698,94.7679778733866
98.84106638273475,94.71419791026429
98.76189306141393,94.67194222495391
98.8110351229234,94.70267363245236
98.79465443575359,94.63736939151813
98.81786040924416,94.64121081745544
98.85881212716873,94.80639213275968
98.82741581009323,94.72188076213891
98.86700247075365,94.77181929932391
98.86290729896119,94.79870928088506
98.77281351952715,94.81023355869699
98.8943036160367,94.75645359557468
98.8110351229234,94.88322065150584
98.83424109641399,94.89090350338046
98.8710976425461,94.69883220651506
98.8369712109423,94.84480639213275
98.93389027669711,94.77181929932391
98.83833626820645,94.83712354025815
98.86154224169704,94.88706207744315
98.88201810065932,94.82559926244622
98.86017718443289,94.84864781807006
98.89157350150839,94.72572218807622
98.85744706990458,94.75261216963737
98.97620705188582,94.79486785494775
